datetime,open,high,low,close,volume,adx,atr,sma,ema,rsi,macd_signal,percent_b,sma_(1_change),sma_(1_change(%)),sma_(1_trend),sma_(2_change),sma_(2_change(%)),sma_(2_trend),sma_(3_change),sma_(3_change(%)),sma_(3_trend),sma_(4_change),sma_(4_change(%)),sma_(4_trend),sma_(5_change),sma_(5_change(%)),sma_(5_trend),sma_(6_change),sma_(6_change(%)),sma_(6_trend),sma_(7_change),sma_(7_change(%)),sma_(7_trend),sma_(8_change),sma_(8_change(%)),sma_(8_trend),sma_(9_change),sma_(9_change(%)),sma_(9_trend),ema_(1_change),ema_(1_change(%)),ema_(1_trend),ema_(2_change),ema_(2_change(%)),ema_(2_trend),ema_(3_change),ema_(3_change(%)),ema_(3_trend),ema_(4_change),ema_(4_change(%)),ema_(4_trend),ema_(5_change),ema_(5_change(%)),ema_(5_trend),ema_(6_change),ema_(6_change(%)),ema_(6_trend),ema_(7_change),ema_(7_change(%)),ema_(7_trend),ema_(8_change),ema_(8_change(%)),ema_(8_trend),ema_(9_change),ema_(9_change(%)),ema_(9_trend),day,hour
2024-11-07 11:23:00,226.21,226.32,226.21,226.32,56611,11.55,0.13,226.08,226.13,62.0,0.02,1.0,0.02,0.0088,1,0.03,0.0133,1,0.03,0.0133,1,0.04,0.0177,1,0.05,0.0221,1,0.06,0.0265,1,0.07,0.031,1,0.06,0.0265,1,0.06,0.0265,1,0.05,0.0221,1,0.08,0.0354,1,0.1,0.0442,1,0.1,0.0442,1,0.1,0.0442,1,0.1,0.0442,1,0.08,0.0354,1,0.06,0.0265,1,0.06,0.0265,1,3,11
2024-11-07 11:24:00,226.32,226.32,226.22,226.25,63465,12.19,0.13,226.1,226.15,58.1,0.03,0.91,0.02,0.0088,1,0.04,0.0177,1,0.05,0.0221,1,0.05,0.0221,1,0.06,0.0265,1,0.07,0.031,1,0.08,0.0354,1,0.09,0.0398,1,0.08,0.0354,1,0.02,0.0088,1,0.07,0.031,1,0.1,0.0442,1,0.12,0.0531,1,0.12,0.0531,1,0.12,0.0531,1,0.12,0.0531,1,0.1,0.0442,1,0.08,0.0354,1,3,11
2024-11-07 11:25:00,226.25,226.25,226.13,226.23,39602,11.96,0.13,226.13,226.17,57.0,0.03,0.84,0.03,0.0133,1,0.05,0.0221,1,0.07,0.031,1,0.08,0.0354,1,0.08,0.0354,1,0.09,0.0398,1,0.1,0.0442,1,0.11,0.0487,1,0.12,0.0531,1,0.02,0.0088,1,0.04,0.0177,1,0.09,0.0398,1,0.12,0.0531,1,0.14,0.0619,1,0.14,0.0619,1,0.14,0.0619,1,0.14,0.0619,1,0.12,0.0531,1,3,11
2024-11-07 11:26:00,226.23,226.32,226.23,226.32,38694,12.23,0.13,226.17,226.2,60.62,0.04,0.96,0.04,0.0177,1,0.07,0.031,1,0.09,0.0398,1,0.11,0.0487,1,0.12,0.0531,1,0.12,0.0531,1,0.13,0.0575,1,0.14,0.0619,1,0.15,0.0664,1,0.03,0.0133,1,0.05,0.0221,1,0.07,0.031,1,0.12,0.0531,1,0.15,0.0664,1,0.17,0.0752,1,0.17,0.0752,1,0.17,0.0752,1,0.17,0.0752,1,3,11
2024-11-07 11:27:00,226.3,226.31,226.27,226.28,28497,12.47,0.12,226.2,226.22,58.27,0.05,0.85,0.03,0.0133,1,0.07,0.031,1,0.1,0.0442,1,0.12,0.0531,1,0.14,0.0619,1,0.15,0.0664,1,0.15,0.0664,1,0.16,0.0708,1,0.17,0.0752,1,0.02,0.0088,1,0.05,0.0221,1,0.07,0.031,1,0.09,0.0398,1,0.14,0.0619,1,0.17,0.0752,1,0.19,0.0841,1,0.19,0.0841,1,0.19,0.0841,1,3,11
2024-11-07 11:28:00,226.29,226.29,226.24,226.29,37299,12.41,0.12,226.23,226.23,58.7,0.05,0.84,0.03,0.0133,1,0.06,0.0265,1,0.1,0.0442,1,0.13,0.0575,1,0.15,0.0663,1,0.17,0.0752,1,0.18,0.0796,1,0.18,0.0796,1,0.19,0.0841,1,0.01,0.0044,1,0.03,0.0133,1,0.06,0.0265,1,0.08,0.0354,1,0.1,0.0442,1,0.15,0.0663,1,0.18,0.0796,1,0.2,0.0885,1,0.2,0.0885,1,3,11
2024-11-07 11:29:00,226.28,226.32,226.24,226.3,40715,12.59,0.11,226.26,226.24,59.16,0.05,0.83,0.03,0.0133,1,0.06,0.0265,1,0.09,0.0398,1,0.13,0.0575,1,0.16,0.0708,1,0.18,0.0796,1,0.2,0.0885,1,0.21,0.0929,1,0.21,0.0929,1,0.01,0.0044,1,0.02,0.0088,1,0.04,0.0177,1,0.07,0.031,1,0.09,0.0398,1,0.11,0.0486,1,0.16,0.0708,1,0.19,0.0841,1,0.21,0.0929,1,3,11
2024-11-07 11:30:00,226.3,226.32,226.27,226.28,36277,12.75,0.11,226.27,226.25,57.79,0.06,0.76,0.01,0.0044,1,0.04,0.0177,1,0.07,0.0309,1,0.1,0.0442,1,0.14,0.0619,1,0.17,0.0752,1,0.19,0.084,1,0.21,0.0929,1,0.22,0.0973,1,0.01,0.0044,1,0.02,0.0088,1,0.03,0.0133,1,0.05,0.0221,1,0.08,0.0354,1,0.1,0.0442,1,0.12,0.0531,1,0.17,0.0752,1,0.2,0.0885,1,3,11
2024-11-07 11:31:00,226.28,226.31,226.24,226.3,30469,12.57,0.11,226.29,226.26,58.81,0.06,0.77,0.02,0.0088,1,0.03,0.0133,1,0.06,0.0265,1,0.09,0.0398,1,0.12,0.0531,1,0.16,0.0708,1,0.19,0.084,1,0.21,0.0929,1,0.23,0.1017,1,0.01,0.0044,1,0.02,0.0088,1,0.03,0.0133,1,0.04,0.0177,1,0.06,0.0265,1,0.09,0.0398,1,0.11,0.0486,1,0.13,0.0575,1,0.18,0.0796,1,3,11
2024-11-07 11:32:00,226.29,226.45,226.29,226.41,100168,13.48,0.11,226.3,226.29,63.99,0.06,0.93,0.01,0.0044,1,0.03,0.0133,1,0.04,0.0177,1,0.07,0.0309,1,0.1,0.0442,1,0.13,0.0575,1,0.17,0.0752,1,0.2,0.0885,1,0.22,0.0973,1,0.03,0.0133,1,0.04,0.0177,1,0.05,0.0221,1,0.06,0.0265,1,0.07,0.0309,1,0.09,0.0398,1,0.12,0.0531,1,0.14,0.0619,1,0.16,0.0708,1,3,11
2024-11-07 11:33:00,226.41,226.43,226.21,226.23,58648,13.49,0.12,226.29,226.28,52.38,0.07,0.58,-0.01,-0.0044,0,0.0,0.0,0,0.02,0.0088,1,0.03,0.0133,1,0.06,0.0265,1,0.09,0.0398,1,0.12,0.0531,1,0.16,0.0708,1,0.19,0.084,1,-0.01,-0.0044,0,0.02,0.0088,1,0.03,0.0133,1,0.04,0.0177,1,0.05,0.0221,1,0.06,0.0265,1,0.08,0.0354,1,0.11,0.0486,1,0.13,0.0575,1,3,11
2024-11-07 11:34:00,226.24,226.33,226.21,226.23,49381,13.5,0.12,226.29,226.27,52.38,0.07,0.57,0.0,0.0,0,-0.01,-0.0044,0,0.0,0.0,0,0.02,0.0088,1,0.03,0.0133,1,0.06,0.0265,1,0.09,0.0398,1,0.12,0.0531,1,0.16,0.0708,1,-0.01,-0.0044,0,-0.02,-0.0088,0,0.01,0.0044,1,0.02,0.0088,1,0.03,0.0133,1,0.04,0.0177,1,0.05,0.0221,1,0.07,0.0309,1,0.1,0.0442,1,3,11
2024-11-07 11:35:00,226.23,226.32,226.17,226.28,42697,13.08,0.12,226.29,226.27,55.01,0.06,0.65,0.0,0.0,0,0.0,0.0,0,-0.01,-0.0044,0,0.0,0.0,0,0.02,0.0088,1,0.03,0.0133,1,0.06,0.0265,1,0.09,0.0398,1,0.12,0.0531,1,0.0,0.0,0,-0.01,-0.0044,0,-0.02,-0.0088,0,0.01,0.0044,1,0.02,0.0088,1,0.03,0.0133,1,0.04,0.0177,1,0.05,0.0221,1,0.07,0.0309,1,3,11
2024-11-07 11:36:00,226.28,226.28,226.2,226.27,52608,12.69,0.12,226.29,226.27,54.37,0.06,0.61,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.01,-0.0044,0,0.0,0.0,0,0.02,0.0088,1,0.03,0.0133,1,0.06,0.0265,1,0.09,0.0398,1,0.0,0.0,0,0.0,0.0,0,-0.01,-0.0044,0,-0.02,-0.0088,0,0.01,0.0044,1,0.02,0.0088,1,0.03,0.0133,1,0.04,0.0177,1,0.05,0.0221,1,3,11
2024-11-07 11:37:00,226.27,226.28,226.19,226.21,32458,12.22,0.12,226.28,226.26,50.53,0.06,0.45,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.02,-0.0088,0,-0.01,-0.0044,0,0.01,0.0044,1,0.02,0.0088,1,0.05,0.0221,1,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.02,-0.0088,0,-0.03,-0.0133,0,0.0,0.0,0,0.01,0.0044,1,0.02,0.0088,1,0.03,0.0133,1,3,11
2024-11-07 11:38:00,226.21,226.31,226.21,226.31,46248,12.08,0.11,226.28,226.27,56.09,0.06,0.68,0.0,0.0,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.02,-0.0088,0,-0.01,-0.0044,0,0.01,0.0044,1,0.02,0.0088,1,0.01,0.0044,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.01,-0.0044,0,-0.02,-0.0088,0,0.01,0.0044,1,0.02,0.0088,1,0.03,0.0133,1,3,11
2024-11-07 11:39:00,226.3,226.34,226.27,226.29,54975,12.26,0.11,226.28,226.27,54.77,0.06,0.61,0.0,0.0,0,0.0,0.0,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.02,-0.0088,0,-0.01,-0.0044,0,0.01,0.0044,1,0.0,0.0,0,0.01,0.0044,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.01,-0.0044,0,-0.02,-0.0088,0,0.01,0.0044,1,0.02,0.0088,1,3,11
2024-11-07 11:40:00,226.28,226.33,226.28,226.32,36919,12.43,0.11,226.28,226.28,56.43,0.05,0.71,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.02,-0.0088,0,-0.01,-0.0044,0,0.01,0.0044,1,0.01,0.0044,1,0.02,0.0088,1,0.01,0.0044,1,0.01,0.0044,1,0.01,0.0044,1,0.0,0.0,0,-0.01,-0.0044,0,0.02,0.0088,1,3,11
2024-11-07 11:41:00,226.31,226.33,226.26,226.29,48571,12.29,0.1,226.27,226.28,54.28,0.05,0.55,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.02,-0.0088,0,-0.02,-0.0088,0,-0.02,-0.0088,0,-0.02,-0.0088,0,-0.03,-0.0133,0,0.0,0.0,0,0.01,0.0044,1,0.01,0.0044,1,0.02,0.0088,1,0.01,0.0044,1,0.01,0.0044,1,0.01,0.0044,1,0.0,0.0,0,-0.01,-0.0044,0,3,11
2024-11-07 11:42:00,226.29,226.3,226.24,226.3,41183,11.88,0.1,226.28,226.29,54.9,0.05,0.58,0.01,0.0044,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,-0.01,-0.0044,0,0.01,0.0044,1,0.01,0.0044,1,0.02,0.0088,1,0.02,0.0088,1,0.03,0.0133,1,0.02,0.0088,1,0.02,0.0088,1,0.02,0.0088,1,0.01,0.0044,1,3,11
2024-11-07 11:43:00,226.3,226.43,226.29,226.43,61472,12.85,0.1,226.3,226.32,62.06,0.05,1.16,0.02,0.0088,1,0.03,0.0133,1,0.02,0.0088,1,0.02,0.0088,1,0.02,0.0088,1,0.02,0.0088,1,0.01,0.0044,1,0.01,0.0044,1,0.01,0.0044,1,0.03,0.0133,1,0.04,0.0177,1,0.04,0.0177,1,0.05,0.0221,1,0.05,0.0221,1,0.06,0.0265,1,0.05,0.0221,1,0.05,0.0221,1,0.05,0.0221,1,3,11
2024-11-07 11:44:00,226.43,226.44,226.38,226.38,32376,13.85,0.1,226.31,226.33,58.23,0.05,0.87,0.01,0.0044,1,0.03,0.0133,1,0.04,0.0177,1,0.03,0.0133,1,0.03,0.0133,1,0.03,0.0133,1,0.03,0.0133,1,0.02,0.0088,1,0.02,0.0088,1,0.01,0.0044,1,0.04,0.0177,1,0.05,0.0221,1,0.05,0.0221,1,0.06,0.0265,1,0.06,0.0265,1,0.07,0.0309,1,0.06,0.0265,1,0.06,0.0265,1,3,11
2024-11-07 11:45:00,226.39,226.45,226.39,226.45,43846,14.86,0.1,226.33,226.35,61.79,0.05,1.07,0.02,0.0088,1,0.03,0.0133,1,0.05,0.0221,1,0.06,0.0265,1,0.05,0.0221,1,0.05,0.0221,1,0.05,0.0221,1,0.05,0.0221,1,0.04,0.0177,1,0.02,0.0088,1,0.03,0.0133,1,0.06,0.0265,1,0.07,0.0309,1,0.07,0.0309,1,0.08,0.0354,1,0.08,0.0354,1,0.09,0.0398,1,0.08,0.0354,1,3,11
2024-11-07 11:46:00,226.45,226.59,226.44,226.52,139715,16.87,0.1,226.37,226.39,65.0,0.06,1.15,0.04,0.0177,1,0.06,0.0265,1,0.07,0.0309,1,0.09,0.0398,1,0.1,0.0442,1,0.09,0.0398,1,0.09,0.0398,1,0.09,0.0398,1,0.09,0.0398,1,0.04,0.0177,1,0.06,0.0265,1,0.07,0.0309,1,0.1,0.0442,1,0.11,0.0486,1,0.11,0.0486,1,0.12,0.053,1,0.12,0.053,1,0.13,0.0575,1,3,11
2024-11-07 11:47:00,226.56,226.57,226.45,226.45,70516,18.74,0.1,226.38,226.4,59.61,0.06,0.87,0.01,0.0044,1,0.05,0.0221,1,0.07,0.0309,1,0.08,0.0354,1,0.1,0.0442,1,0.11,0.0486,1,0.1,0.0442,1,0.1,0.0442,1,0.1,0.0442,1,0.01,0.0044,1,0.05,0.0221,1,0.07,0.0309,1,0.08,0.0353,1,0.11,0.0486,1,0.12,0.053,1,0.12,0.053,1,0.13,0.0575,1,0.13,0.0575,1,3,11
2024-11-07 11:48:00,226.45,226.72,226.45,226.71,86713,21.32,0.12,226.43,226.46,69.67,0.07,1.28,0.05,0.0221,1,0.06,0.0265,1,0.1,0.0442,1,0.12,0.053,1,0.13,0.0574,1,0.15,0.0663,1,0.16,0.0707,1,0.15,0.0663,1,0.15,0.0663,1,0.06,0.0265,1,0.07,0.0309,1,0.11,0.0486,1,0.13,0.0574,1,0.14,0.0619,1,0.17,0.0751,1,0.18,0.0795,1,0.18,0.0795,1,0.19,0.084,1,3,11
2024-11-07 11:49:00,226.72,226.73,226.65,226.71,82466,23.76,0.11,226.47,226.51,69.67,0.08,1.11,0.04,0.0177,1,0.09,0.0398,1,0.1,0.0442,1,0.14,0.0619,1,0.16,0.0707,1,0.17,0.0751,1,0.19,0.084,1,0.2,0.0884,1,0.19,0.084,1,0.05,0.0221,1,0.11,0.0486,1,0.12,0.053,1,0.16,0.0707,1,0.18,0.0795,1,0.19,0.084,1,0.22,0.0972,1,0.23,0.1016,1,0.23,0.1016,1,3,11
2024-11-07 11:50:00,226.71,226.83,226.7,226.82,77171,26.45,0.11,226.53,226.57,72.98,0.09,1.13,0.06,0.0265,1,0.1,0.0442,1,0.15,0.0663,1,0.16,0.0707,1,0.2,0.0884,1,0.22,0.0972,1,0.23,0.1016,1,0.25,0.1105,1,0.26,0.1149,1,0.06,0.0265,1,0.11,0.0486,1,0.17,0.0751,1,0.18,0.0795,1,0.22,0.0972,1,0.24,0.106,1,0.25,0.1105,1,0.28,0.1237,1,0.29,0.1282,1,3,11
2024-11-07 11:51:00,226.82,226.89,226.8,226.82,70930,29.18,0.11,226.59,226.62,72.98,0.1,1.02,0.06,0.0265,1,0.12,0.053,1,0.16,0.0707,1,0.21,0.0928,1,0.22,0.0972,1,0.26,0.1149,1,0.28,0.1237,1,0.29,0.1281,1,0.31,0.137,1,0.05,0.0221,1,0.11,0.0486,1,0.16,0.0707,1,0.22,0.0972,1,0.23,0.1016,1,0.27,0.1193,1,0.29,0.1281,1,0.3,0.1326,1,0.33,0.1458,1,3,11
2024-11-07 11:52:00,226.82,226.85,226.8,226.82,45335,31.71,0.11,226.63,226.66,72.98,0.11,0.95,0.04,0.0177,1,0.1,0.0441,1,0.16,0.0706,1,0.2,0.0883,1,0.25,0.1104,1,0.26,0.1149,1,0.3,0.1325,1,0.32,0.1414,1,0.33,0.1458,1,0.04,0.0177,1,0.09,0.0397,1,0.15,0.0662,1,0.2,0.0883,1,0.26,0.1148,1,0.27,0.1193,1,0.31,0.137,1,0.33,0.1458,1,0.34,0.1502,1,3,11
2024-11-07 11:53:00,226.81,226.92,226.79,226.91,58474,34.3,0.11,226.69,226.71,75.69,0.12,0.98,0.06,0.0265,1,0.1,0.0441,1,0.16,0.0706,1,0.22,0.0971,1,0.26,0.1148,1,0.31,0.1369,1,0.32,0.1414,1,0.36,0.1591,1,0.38,0.1679,1,0.05,0.0221,1,0.09,0.0397,1,0.14,0.0618,1,0.2,0.0883,1,0.25,0.1104,1,0.31,0.1369,1,0.32,0.1413,1,0.36,0.159,1,0.38,0.1679,1,3,11
2024-11-07 11:54:00,226.92,226.94,226.88,226.9,47520,36.78,0.11,226.74,226.75,74.79,0.13,0.91,0.05,0.0221,1,0.11,0.0485,1,0.15,0.0662,1,0.21,0.0927,1,0.27,0.1192,1,0.31,0.1369,1,0.36,0.159,1,0.37,0.1634,1,0.41,0.1812,1,0.04,0.0176,1,0.09,0.0397,1,0.13,0.0574,1,0.18,0.0794,1,0.24,0.106,1,0.29,0.1281,1,0.35,0.1546,1,0.36,0.159,1,0.4,0.1767,1,3,11
2024-11-07 11:55:00,226.9,226.92,226.84,226.9,55718,38.37,0.1,226.78,226.78,74.79,0.14,0.87,0.04,0.0176,1,0.09,0.0397,1,0.15,0.0662,1,0.19,0.0839,1,0.25,0.1104,1,0.31,0.1369,1,0.35,0.1546,1,0.4,0.1767,1,0.41,0.1811,1,0.03,0.0132,1,0.07,0.0309,1,0.12,0.0529,1,0.16,0.0706,1,0.21,0.0927,1,0.27,0.1192,1,0.32,0.1413,1,0.38,0.1678,1,0.39,0.1723,1,3,11
2024-11-07 11:56:00,226.91,226.94,226.89,226.92,51830,39.93,0.1,226.83,226.81,75.46,0.15,0.85,0.05,0.022,1,0.09,0.0397,1,0.14,0.0618,1,0.2,0.0882,1,0.24,0.1059,1,0.3,0.1324,1,0.36,0.159,1,0.4,0.1767,1,0.45,0.1988,1,0.03,0.0132,1,0.06,0.0265,1,0.1,0.0441,1,0.15,0.0662,1,0.19,0.0838,1,0.24,0.1059,1,0.3,0.1324,1,0.35,0.1546,1,0.41,0.1811,1,3,11
2024-11-07 11:57:00,226.94,227.03,226.92,226.93,170343,41.75,0.1,226.86,226.83,75.81,0.15,0.82,0.03,0.0132,1,0.08,0.0353,1,0.12,0.0529,1,0.17,0.075,1,0.23,0.1015,1,0.27,0.1192,1,0.33,0.1457,1,0.39,0.1722,1,0.43,0.1899,1,0.02,0.0088,1,0.05,0.022,1,0.08,0.0353,1,0.12,0.0529,1,0.17,0.075,1,0.21,0.0927,1,0.26,0.1148,1,0.32,0.1413,1,0.37,0.1634,1,3,11
2024-11-07 11:58:00,226.92,227.06,226.92,227.05,50434,43.55,0.1,226.9,226.88,79.56,0.16,0.9,0.04,0.0176,1,0.07,0.0309,1,0.12,0.0529,1,0.16,0.0706,1,0.21,0.0926,1,0.27,0.1191,1,0.31,0.1368,1,0.37,0.1633,1,0.43,0.1899,1,0.05,0.022,1,0.07,0.0309,1,0.1,0.0441,1,0.13,0.0573,1,0.17,0.075,1,0.22,0.0971,1,0.26,0.1147,1,0.31,0.1368,1,0.37,0.1633,1,3,11
2024-11-07 11:59:00,227.04,227.1,226.99,227.07,89771,45.37,0.1,226.92,226.91,80.11,0.17,0.87,0.02,0.0088,1,0.06,0.0264,1,0.09,0.0397,1,0.14,0.0617,1,0.18,0.0794,1,0.23,0.1015,1,0.29,0.128,1,0.33,0.1456,1,0.39,0.1722,1,0.03,0.0132,1,0.08,0.0353,1,0.1,0.0441,1,0.13,0.0573,1,0.16,0.0706,1,0.2,0.0882,1,0.25,0.1103,1,0.29,0.128,1,0.34,0.1501,1,3,11
2024-11-07 12:00:00,227.06,227.1,226.99,227.1,50702,47.05,0.1,226.96,226.95,80.95,0.17,0.86,0.04,0.0176,1,0.06,0.0264,1,0.1,0.0441,1,0.13,0.0573,1,0.18,0.0794,1,0.22,0.097,1,0.27,0.1191,1,0.33,0.1456,1,0.37,0.1633,1,0.04,0.0176,1,0.07,0.0309,1,0.12,0.0529,1,0.14,0.0617,1,0.17,0.075,1,0.2,0.0882,1,0.24,0.1059,1,0.29,0.1279,1,0.33,0.1456,1,3,12
2024-11-07 12:01:00,227.1,227.11,226.84,226.85,74856,46.11,0.12,226.96,226.93,58.83,0.17,0.6,0.0,0.0,0,0.04,0.0176,1,0.06,0.0264,1,0.1,0.0441,1,0.13,0.0573,1,0.18,0.0794,1,0.22,0.097,1,0.27,0.1191,1,0.33,0.1456,1,-0.02,-0.0088,0,0.02,0.0088,1,0.05,0.022,1,0.1,0.0441,1,0.12,0.0529,1,0.15,0.0661,1,0.18,0.0794,1,0.22,0.097,1,0.27,0.1191,1,3,12
2024-11-07 12:02:00,226.85,226.89,226.79,226.8,57173,44.56,0.12,226.95,226.91,55.56,0.17,0.53,-0.01,-0.0044,0,-0.01,-0.0044,0,0.03,0.0132,1,0.05,0.022,1,0.09,0.0397,1,0.12,0.0529,1,0.17,0.075,1,0.21,0.0926,1,0.26,0.1147,1,-0.02,-0.0088,0,-0.04,-0.0176,0,0.0,0.0,0,0.03,0.0132,1,0.08,0.0353,1,0.1,0.0441,1,0.13,0.0573,1,0.16,0.0706,1,0.2,0.0882,1,3,12
2024-11-07 12:03:00,226.79,226.95,226.76,226.92,75650,43.57,0.12,226.95,226.91,61.14,0.17,0.65,0.0,0.0,0,-0.01,-0.0044,0,-0.01,-0.0044,0,0.03,0.0132,1,0.05,0.022,1,0.09,0.0397,1,0.12,0.0529,1,0.17,0.075,1,0.21,0.0926,1,0.0,0.0,0,-0.02,-0.0088,0,-0.04,-0.0176,0,0.0,0.0,0,0.03,0.0132,1,0.08,0.0353,1,0.1,0.0441,1,0.13,0.0573,1,0.16,0.0706,1,3,12
2024-11-07 12:04:00,226.92,227.03,226.92,227.02,29760,43.18,0.12,226.96,226.93,65.08,0.16,0.75,0.01,0.0044,1,0.01,0.0044,1,0.0,0.0,0,0.0,0.0,0,0.04,0.0176,1,0.06,0.0264,1,0.1,0.0441,1,0.13,0.0573,1,0.18,0.0794,1,0.02,0.0088,1,0.02,0.0088,1,0.0,0.0,0,-0.02,-0.0088,0,0.02,0.0088,1,0.05,0.022,1,0.1,0.0441,1,0.12,0.0529,1,0.15,0.0661,1,3,12
2024-11-07 12:05:00,227.03,227.07,227.01,227.05,42331,43.05,0.12,226.98,226.95,66.18,0.16,0.78,0.02,0.0088,1,0.03,0.0132,1,0.03,0.0132,1,0.02,0.0088,1,0.02,0.0088,1,0.06,0.0264,1,0.08,0.0353,1,0.12,0.0529,1,0.15,0.0661,1,0.02,0.0088,1,0.04,0.0176,1,0.04,0.0176,1,0.02,0.0088,1,0.0,0.0,0,0.04,0.0176,1,0.07,0.0309,1,0.12,0.0529,1,0.14,0.0617,1,3,12
2024-11-07 12:06:00,227.07,227.11,227.03,227.05,68798,43.16,0.11,226.99,226.97,66.18,0.16,0.76,0.01,0.0044,1,0.03,0.0132,1,0.04,0.0176,1,0.04,0.0176,1,0.03,0.0132,1,0.03,0.0132,1,0.07,0.0308,1,0.09,0.0397,1,0.13,0.0573,1,0.02,0.0088,1,0.04,0.0176,1,0.06,0.0264,1,0.06,0.0264,1,0.04,0.0176,1,0.02,0.0088,1,0.06,0.0264,1,0.09,0.0397,1,0.14,0.0617,1,3,12
2024-11-07 12:07:00,227.06,227.06,226.97,227.0,57983,42.42,0.11,226.98,226.98,62.36,0.16,0.68,-0.01,-0.0044,0,0.0,0.0,0,0.02,0.0088,1,0.03,0.0132,1,0.03,0.0132,1,0.02,0.0088,1,0.02,0.0088,1,0.06,0.0264,1,0.08,0.0353,1,0.01,0.0044,1,0.03,0.0132,1,0.05,0.022,1,0.07,0.0308,1,0.07,0.0308,1,0.05,0.022,1,0.03,0.0132,1,0.07,0.0308,1,0.1,0.0441,1,3,12
2024-11-07 12:08:00,227.0,227.07,226.97,227.03,38732,41.81,0.11,226.98,226.99,63.72,0.15,0.73,0.0,0.0,0,-0.01,-0.0044,0,0.0,0.0,0,0.02,0.0088,1,0.03,0.0132,1,0.03,0.0132,1,0.02,0.0088,1,0.02,0.0088,1,0.06,0.0264,1,0.01,0.0044,1,0.02,0.0088,1,0.04,0.0176,1,0.06,0.0264,1,0.08,0.0353,1,0.08,0.0353,1,0.06,0.0264,1,0.04,0.0176,1,0.08,0.0353,1,3,12
2024-11-07 12:09:00,227.07,227.1,227.01,227.07,74612,41.45,0.11,226.98,227.01,65.5,0.15,0.81,0.0,0.0,0,0.0,0.0,0,-0.01,-0.0044,0,0.0,0.0,0,0.02,0.0088,1,0.03,0.0132,1,0.03,0.0132,1,0.02,0.0088,1,0.02,0.0088,1,0.02,0.0088,1,0.03,0.0132,1,0.04,0.0176,1,0.06,0.0264,1,0.08,0.0353,1,0.1,0.0441,1,0.1,0.0441,1,0.08,0.0353,1,0.06,0.0264,1,3,12
2024-11-07 12:10:00,227.06,227.17,227.02,227.15,69572,41.56,0.11,227.01,227.03,68.8,0.15,0.95,0.03,0.0132,1,0.03,0.0132,1,0.03,0.0132,1,0.02,0.0088,1,0.03,0.0132,1,0.05,0.022,1,0.06,0.0264,1,0.06,0.0264,1,0.05,0.022,1,0.02,0.0088,1,0.04,0.0176,1,0.05,0.022,1,0.06,0.0264,1,0.08,0.0353,1,0.1,0.0441,1,0.12,0.0529,1,0.12,0.0529,1,0.1,0.0441,1,3,12
2024-11-07 12:11:00,227.14,227.17,227.1,227.16,47243,41.67,0.11,227.05,227.06,69.19,0.15,0.92,0.04,0.0176,1,0.07,0.0308,1,0.07,0.0308,1,0.07,0.0308,1,0.06,0.0264,1,0.07,0.0308,1,0.09,0.0397,1,0.1,0.0441,1,0.1,0.0441,1,0.03,0.0132,1,0.05,0.022,1,0.07,0.0308,1,0.08,0.0352,1,0.09,0.0397,1,0.11,0.0485,1,0.13,0.0573,1,0.15,0.0661,1,0.15,0.0661,1,3,12
2024-11-07 12:12:00,227.18,227.25,227.16,227.24,47490,42.25,0.11,227.09,227.1,72.24,0.15,1.03,0.04,0.0176,1,0.08,0.0352,1,0.11,0.0485,1,0.11,0.0485,1,0.11,0.0485,1,0.1,0.0441,1,0.11,0.0485,1,0.13,0.0573,1,0.14,0.0617,1,0.04,0.0176,1,0.07,0.0308,1,0.09,0.0396,1,0.11,0.0485,1,0.12,0.0529,1,0.13,0.0573,1,0.15,0.0661,1,0.17,0.0749,1,0.19,0.0837,1,3,12
2024-11-07 12:13:00,227.24,227.35,227.19,227.33,85858,43.28,0.11,227.12,227.14,75.2,0.15,1.09,0.03,0.0132,1,0.07,0.0308,1,0.11,0.0485,1,0.14,0.0617,1,0.14,0.0617,1,0.14,0.0617,1,0.13,0.0573,1,0.14,0.0617,1,0.16,0.0705,1,0.04,0.0176,1,0.08,0.0352,1,0.11,0.0485,1,0.13,0.0573,1,0.15,0.0661,1,0.16,0.0705,1,0.17,0.0749,1,0.19,0.0837,1,0.21,0.0925,1,3,12
