datetime,open,high,low,close,volume,previous open,open-change,open-trend,previous high,high-change,high-trend,previous low,low-change,low-trend,previous close,close-change,close-trend,previous volume,volume-change,volume-trend,percent_b,macd,macd_signal,macd_hist,adx,ema,rsi
2023-11-10 11:00:00,478.73,479.12,478.26,478.75,916195,476.14,2.59,1,477.85,1.27,1,475.74,2.52,1,476.62,2.13,1,530750.0,385445.0,1,0.81,1.18,0.93,0.25,31.96,477.12,65.67
2023-11-10 11:05:00,478.69,480.09,478.69,479.97,1015670,476.6,2.09,1,477.0,3.09,1,475.43,3.26,1,476.15,3.82,1,557198.0,458472.0,0,1.09,1.35,1.02,0.33,33.04,477.69,69.32
2023-11-10 11:10:00,480.01,480.10,478.73,479.32,551328,476.11,3.9,1,476.98,3.12,1,475.1,3.63,1,475.94,3.38,1,516348.0,34980.0,1,0.91,1.41,1.10,0.32,34.05,478.02,65.37
2023-11-10 11:15:00,479.34,479.45,478.72,479.31,543405,475.94,3.4,1,476.46,2.99,1,474.23,4.49,1,474.96,4.35,1,673900.0,-130495.0,0,0.86,1.45,1.17,0.28,34.97,478.28,65.28
2023-11-10 11:20:00,479.34,479.46,478.36,478.52,301223,474.96,4.38,1,475.7,3.76,1,474.25,4.11,1,475.03,3.49,1,454515.0,-153292.0,0,0.73,1.40,1.21,0.18,35.37,478.32,60.39
2023-11-10 11:25:00,478.46,478.50,477.43,477.98,474133,475.12,3.34,1,476.62,1.88,1,474.7,2.73,1,475.74,2.24,1,444425.0,29708.0,1,0.63,1.30,1.23,0.07,34.65,478.26,57.27
2023-11-10 11:30:00,477.95,478.17,477.14,477.35,309444,475.8,2.15,1,476.28,1.89,1,475.14,2.0,1,475.96,1.39,1,317005.0,-7561.0,0,0.52,1.15,1.21,-0.06,33.67,478.08,53.72
2023-11-10 11:35:00,477.34,478.42,477.11,478.10,476280,475.98,1.36,1,477.5,0.92,1,475.68,1.43,1,477.09,1.01,1,453365.0,22915.0,1,0.64,1.09,1.19,-0.10,32.94,478.08,57.08
2023-11-10 11:40:00,478.15,478.33,477.50,478.14,272639,477.14,1.01,1,477.87,0.46,1,476.6,0.9,1,477.55,0.59,1,434930.0,-162291.0,0,0.64,1.02,1.15,-0.13,32.26,478.09,57.28
2023-11-10 11:45:00,478.19,478.64,477.91,478.15,260700,477.58,0.61,1,478.73,-0.09,0,477.47,0.44,1,478.42,-0.27,0,490955.0,-230255.0,0,0.62,0.97,1.12,-0.15,31.87,478.10,57.33
2023-11-10 11:50:00,478.20,478.65,478.17,478.58,199277,478.73,-0.53,0,479.12,-0.47,0,478.26,-0.09,0,478.75,-0.17,0,916195.0,-716918.0,0,0.68,0.94,1.08,-0.14,31.52,478.20,59.44
2023-11-10 11:55:00,478.61,478.70,477.89,478.29,215476,478.69,-0.08,0,480.09,-1.39,0,478.69,-0.8,0,479.97,-1.68,0,1015670.0,-800194.0,1,0.61,0.89,1.04,-0.15,30.79,478.22,57.38
2023-11-10 12:00:00,478.30,478.69,478.04,478.51,336110,480.01,-1.71,0,480.1,-1.41,0,478.73,-0.69,0,479.32,-0.81,0,551328.0,-215218.0,0,0.63,0.86,1.01,-0.15,30.11,478.28,58.56
2023-11-10 12:05:00,478.57,479.55,478.20,479.40,448513,479.34,-0.77,0,479.45,0.1,1,478.72,-0.52,0,479.31,0.09,1,543405.0,-94892.0,0,0.78,0.89,0.98,-0.09,30.23,478.50,63.00
2023-11-10 12:10:00,479.43,479.65,479.02,479.40,287263,479.34,0.09,1,479.46,0.19,1,478.36,0.66,1,478.52,0.88,1,301223.0,-13960.0,0,0.78,0.91,0.97,-0.06,30.43,478.68,63.02
2023-11-10 12:15:00,479.48,479.77,479.15,479.73,277034,478.46,1.02,1,478.5,1.27,1,477.43,1.72,1,477.98,1.75,1,474133.0,-197099.0,0,0.84,0.94,0.96,-0.02,30.71,478.89,64.63
2023-11-10 12:20:00,479.76,480.02,478.78,479.12,439714,477.95,1.81,1,478.17,1.85,1,477.14,1.64,1,477.35,1.77,1,309444.0,130270.0,1,0.67,0.91,0.95,-0.05,30.35,478.94,59.42
2023-11-10 12:25:00,479.06,479.72,478.95,479.41,199872,477.34,1.72,1,478.42,1.3,1,477.11,1.84,1,478.1,1.31,1,476280.0,-276408.0,0,0.75,0.89,0.94,-0.05,30.02,479.03,61.02
2023-11-10 12:30:00,479.46,480.87,479.10,480.68,577691,478.15,1.31,1,478.33,2.54,1,477.5,1.6,1,478.14,2.54,1,272639.0,305052.0,1,1.08,0.97,0.95,0.02,30.72,479.36,67.17
2023-11-10 12:35:00,480.70,481.25,480.58,480.75,504346,478.19,2.51,1,478.64,2.61,1,477.91,2.67,1,478.15,2.6,1,260700.0,243646.0,1,1.01,1.03,0.96,0.06,31.63,479.64,67.47
2023-11-10 12:40:00,480.75,482.17,480.70,481.82,698094,478.2,2.55,1,478.65,3.52,1,478.17,2.53,1,478.58,3.24,1,199277.0,498817.0,1,1.13,1.14,1.00,0.15,33.06,480.08,71.79
2023-11-10 12:45:00,481.82,481.88,481.18,481.62,405767,478.61,3.21,1,478.7,3.18,1,477.89,3.29,1,478.29,3.33,1,215476.0,190291.0,1,1.01,1.21,1.04,0.17,34.38,480.38,69.89
2023-11-10 12:50:00,481.58,482.01,481.10,481.93,332247,478.3,3.28,1,478.69,3.32,1,478.04,3.06,1,478.51,3.42,1,336110.0,-3863.0,0,0.99,1.27,1.09,0.18,35.68,480.69,71.16
2023-11-10 12:55:00,481.95,482.22,480.93,481.36,393524,478.57,3.38,1,479.55,2.67,1,478.2,2.73,1,479.4,1.96,1,448513.0,-54989.0,0,0.84,1.26,1.12,0.14,37.02,480.83,65.73
2023-11-10 13:00:00,481.40,482.19,481.21,482.14,280816,479.43,1.97,1,479.65,2.54,1,479.02,2.19,1,479.4,2.74,1,287263.0,-6447.0,0,0.92,1.29,1.15,0.14,38.27,481.09,69.19
2023-11-10 13:05:00,482.14,482.16,481.08,481.20,303877,479.48,2.66,1,479.77,2.39,1,479.15,1.93,1,479.73,1.47,1,277034.0,26843.0,1,0.74,1.23,1.17,0.06,39.13,481.11,61.17
2023-11-10 13:10:00,481.24,481.39,480.33,480.65,381618,479.76,1.48,1,480.02,1.37,1,478.78,1.55,1,479.12,1.53,1,439714.0,-58096.0,0,0.63,1.13,1.16,-0.03,38.42,481.02,57.06
2023-11-10 13:15:00,480.63,480.85,480.14,480.51,307234,479.06,1.57,1,479.72,1.13,1,478.95,1.19,1,479.41,1.1,1,199872.0,107362.0,1,0.58,1.02,1.13,-0.11,37.41,480.92,55.99
2023-11-10 13:20:00,480.47,481.84,480.47,481.52,309192,479.46,1.01,1,480.87,0.97,1,479.1,1.37,1,480.68,0.84,1,577691.0,-268499.0,0,0.75,1.01,1.11,-0.10,37.40,481.04,61.47
2023-11-10 13:25:00,481.59,481.88,481.07,481.14,220305,480.7,0.89,1,481.25,0.63,1,480.58,0.49,1,480.75,0.39,1,504346.0,-284041.0,0,0.65,0.96,1.08,-0.12,37.43,481.06,58.46
2023-11-10 13:30:00,481.14,481.77,481.07,481.40,222577,480.75,0.39,1,482.17,-0.4,0,480.7,0.37,1,481.82,-0.42,0,698094.0,-475517.0,0,0.69,0.92,1.05,-0.12,37.46,481.13,59.92
2023-11-10 13:35:00,481.36,481.88,481.13,481.65,226269,481.82,-0.46,0,481.88,0.0,0,481.18,-0.05,0,481.62,0.03,1,405767.0,-179498.0,0,0.73,0.91,1.02,-0.11,37.58,481.23,61.28
2023-11-10 13:40:00,481.70,482.60,481.58,482.34,454378,481.58,0.12,1,482.01,0.59,1,481.1,0.48,1,481.93,0.41,1,332247.0,122131.0,1,0.87,0.94,1.00,-0.06,38.31,481.46,64.81
2023-11-10 13:45:00,482.27,482.74,482.18,482.36,248746,481.95,0.32,1,482.22,0.52,1,480.93,1.25,1,481.36,1.0,1,393524.0,-144778.0,0,0.84,0.96,0.99,-0.04,39.10,481.64,64.88
2023-11-10 13:50:00,482.36,482.39,481.20,481.30,317086,481.4,0.96,1,482.19,0.2,1,481.21,-0.01,0,482.14,-0.84,0,280816.0,36270.0,1,0.55,0.88,0.97,-0.10,37.93,481.57,55.85
2023-11-10 13:55:00,481.23,482.00,481.12,481.65,230047,482.14,-0.91,0,482.16,-0.16,0,481.08,0.04,1,481.2,0.45,1,303877.0,-73830.0,0,0.63,0.83,0.94,-0.11,36.72,481.59,57.93
2023-11-10 14:00:00,481.70,481.75,481.12,481.34,183450,481.24,0.46,1,481.39,0.36,1,480.33,0.79,1,480.65,0.69,1,381618.0,-198168.0,0,0.50,0.76,0.91,-0.15,35.59,481.54,55.43
2023-11-10 14:05:00,481.34,482.37,481.29,482.14,292825,480.63,0.71,1,480.85,1.52,1,480.14,1.15,1,480.51,1.63,1,307234.0,-14409.0,0,0.81,0.76,0.88,-0.12,35.22,481.66,60.22
2023-11-10 14:10:00,482.19,482.44,481.67,481.82,269565,480.47,1.72,1,481.84,0.6,1,480.47,1.2,1,481.52,0.3,1,309192.0,-39627.0,0,0.64,0.72,0.85,-0.12,34.96,481.69,57.57
2023-11-10 14:15:00,481.78,481.97,481.25,481.93,312755,481.59,0.19,1,481.88,0.09,1,481.07,0.18,1,481.14,0.79,1,220305.0,92450.0,1,0.67,0.70,0.82,-0.12,33.91,481.74,58.23
2023-11-10 14:20:00,481.97,482.47,481.87,482.30,321058,481.14,0.83,1,481.77,0.7,1,481.07,0.8,1,481.4,0.9,1,222577.0,98481.0,1,0.83,0.70,0.79,-0.09,33.51,481.85,60.53
2023-11-10 14:25:00,482.26,483.33,482.04,482.83,529727,481.36,0.9,1,481.88,1.45,1,481.13,0.91,1,481.65,1.18,1,226269.0,303458.0,1,1.00,0.73,0.78,-0.05,33.93,482.05,63.68
2023-11-10 14:30:00,482.83,482.90,482.01,482.33,339095,481.7,1.13,1,482.6,0.3,1,481.58,0.43,1,482.34,-0.01,0,454378.0,-115283.0,0,0.77,0.71,0.77,-0.05,34.26,482.10,58.93
2023-11-10 14:35:00,482.41,483.86,482.33,483.70,579518,482.27,0.14,1,482.74,1.12,1,482.18,0.15,1,482.36,1.34,1,248746.0,330772.0,1,1.15,0.80,0.77,0.02,35.30,482.42,66.29
2023-11-10 14:40:00,483.73,484.06,483.71,483.89,489864,482.36,1.37,1,482.39,1.67,1,481.2,2.51,1,481.3,2.59,1,317086.0,172778.0,1,1.08,0.87,0.79,0.08,36.40,482.72,67.15
2023-11-10 14:45:00,483.86,484.10,483.73,483.88,338834,481.23,2.63,1,482.0,2.1,1,481.12,2.61,1,481.65,2.23,1,230047.0,108787.0,1,0.99,0.92,0.82,0.10,37.44,482.95,67.10
2023-11-10 14:50:00,483.95,484.72,483.93,484.11,557053,481.7,2.25,1,481.75,2.97,1,481.12,2.81,1,481.34,2.77,1,183450.0,373603.0,1,0.98,0.96,0.84,0.11,38.81,483.18,68.24
2023-11-10 14:55:00,484.15,484.21,483.32,483.51,349040,481.34,2.81,1,482.37,1.84,1,481.29,2.03,1,482.14,1.37,1,292825.0,56215.0,1,0.80,0.94,0.86,0.07,38.87,483.25,62.08
2023-11-10 15:00:00,483.45,484.37,483.31,483.71,340318,482.19,1.26,1,482.44,1.93,1,481.67,1.64,1,481.82,1.89,1,269565.0,70753.0,1,0.82,0.92,0.87,0.05,39.05,483.34,63.27
2023-11-10 15:05:00,483.68,483.75,482.85,483.36,367750,481.78,1.9,1,481.97,1.78,1,481.25,1.6,1,481.93,1.43,1,312755.0,54995.0,1,0.71,0.87,0.87,-0.00,38.38,483.34,59.75
2023-11-10 15:10:00,483.36,483.79,483.26,483.71,335461,481.97,1.39,1,482.47,1.32,1,481.87,1.39,1,482.3,1.41,1,321058.0,14403.0,1,0.77,0.85,0.87,-0.02,37.79,483.42,62.02
2023-11-10 15:15:00,483.71,484.38,483.36,484.10,339055,482.26,1.45,1,483.33,1.05,1,482.04,1.32,1,482.83,1.27,1,529727.0,-190672.0,0,0.84,0.86,0.87,-0.01,37.79,483.55,64.44
2023-11-10 15:20:00,484.09,484.13,483.58,483.86,271640,482.83,1.26,1,482.9,1.23,1,482.01,1.57,1,482.33,1.53,1,339095.0,-67455.0,0,0.75,0.83,0.86,-0.03,37.79,483.61,61.78
2023-11-10 15:25:00,483.86,483.87,482.88,483.21,406342,482.41,1.45,1,483.86,0.01,1,482.33,0.55,1,483.7,-0.49,0,579518.0,-173176.0,0,0.57,0.75,0.84,-0.09,36.50,483.53,55.35
2023-11-10 15:30:00,483.14,483.43,482.35,482.69,541257,483.73,-0.59,0,484.06,-0.63,0,483.71,-1.36,0,483.89,-1.2,0,489864.0,51393.0,1,0.41,0.64,0.80,-0.16,34.47,483.37,50.69
2023-11-10 15:35:00,482.70,483.71,482.43,483.16,469919,483.86,-1.16,0,484.1,-0.39,0,483.73,-1.3,0,483.88,-0.72,0,338834.0,131085.0,1,0.52,0.58,0.75,-0.17,32.93,483.32,54.39
2023-11-10 15:40:00,483.14,484.00,482.95,483.80,390585,483.95,-0.81,0,484.72,-0.72,0,483.93,-0.98,0,484.11,-0.31,0,557053.0,-166468.0,0,0.70,0.58,0.72,-0.14,31.84,483.42,58.92
2023-11-10 15:45:00,483.75,483.80,483.12,483.37,380785,484.15,-0.4,0,484.21,-0.41,0,483.32,-0.2,0,483.51,-0.14,0,349040.0,31745.0,1,0.54,0.54,0.68,-0.15,30.83,483.41,54.97
2023-11-10 15:50:00,483.42,483.48,482.18,482.55,697948,483.45,-0.03,0,484.37,-0.89,0,483.31,-1.13,0,483.71,-1.16,0,340318.0,357630.0,1,0.21,0.43,0.63,-0.20,28.81,483.24,48.33
2023-11-10 15:55:00,482.68,483.99,482.36,483.40,997598,483.68,-1.0,0,483.75,0.24,1,482.85,-0.49,0,483.36,0.04,1,367750.0,629848.0,1,0.51,0.41,0.59,-0.18,27.24,483.27,54.47
2023-11-13 09:30:00,483.20,486.47,480.99,485.06,3141332,483.36,-0.16,0,483.79,2.68,1,483.26,-2.27,0,483.71,1.35,1,335461.0,2805871.0,0,1.14,0.53,0.58,-0.05,27.93,483.63,63.58
2023-11-13 09:35:00,485.06,485.98,482.16,482.25,1327413,483.71,1.35,1,484.38,1.6,1,483.36,-1.2,0,484.1,-1.85,0,339055.0,988358.0,0,0.03,0.38,0.54,-0.15,28.57,483.35,46.59
2023-11-13 09:40:00,482.20,483.50,481.56,482.35,982018,484.09,-1.89,0,484.13,-0.63,0,483.58,-2.02,0,483.86,-1.51,0,271640.0,710378.0,1,0.07,0.28,0.49,-0.21,28.35,483.15,47.13
2023-11-13 09:45:00,482.33,482.77,481.62,482.59,797826,483.86,-1.53,0,483.87,-1.1,0,482.88,-1.26,0,483.21,-0.62,0,406342.0,391484.0,1,0.19,0.21,0.43,-0.22,28.14,483.04,48.48
2023-11-13 09:50:00,482.68,484.15,482.24,482.35,1054841,483.14,-0.46,0,483.43,0.72,1,482.35,-0.11,0,482.69,-0.34,0,541257.0,513584.0,0,0.15,0.13,0.37,-0.24,28.92,482.90,47.18
2023-11-13 09:55:00,482.26,484.13,481.60,483.82,910592,482.7,-0.44,0,483.71,0.42,1,482.43,-0.83,0,483.16,0.66,1,469919.0,440673.0,1,0.67,0.19,0.33,-0.14,28.81,483.09,55.11
2023-11-13 10:00:00,483.89,488.15,483.60,486.87,1559789,483.14,0.75,1,484.0,4.15,1,482.95,0.65,1,483.8,3.07,1,390585.0,1169204.0,0,1.32,0.48,0.36,0.11,30.58,483.84,66.38
2023-11-13 10:05:00,486.62,488.38,486.36,487.75,870895,483.75,2.87,1,483.8,4.58,1,483.12,3.24,1,483.37,4.38,1,380785.0,490110.0,1,1.23,0.76,0.44,0.32,32.29,484.62,68.81
2023-11-13 10:10:00,487.76,490.00,487.40,489.52,990748,483.42,4.34,1,483.48,6.52,1,482.18,5.22,1,482.55,6.97,1,697948.0,292800.0,1,1.23,1.12,0.58,0.54,34.34,485.60,73.05
2023-11-13 10:15:00,489.56,490.05,488.32,489.64,1048986,482.68,6.88,1,483.99,6.06,1,482.36,5.96,1,483.4,6.24,1,997598.0,51388.0,0,1.10,1.40,0.74,0.66,36.25,486.41,73.31
2023-11-13 10:20:00,489.72,489.72,488.31,488.56,612058,483.2,6.52,1,486.47,3.25,1,480.99,7.32,1,485.06,3.5,1,3141332.0,-2529274.0,1,0.91,1.52,0.90,0.62,38.02,486.84,66.91
2023-11-13 10:25:00,488.53,489.48,488.06,488.91,545945,485.06,3.47,1,485.98,3.5,1,482.16,5.9,1,482.25,6.66,1,1327413.0,-781468.0,1,0.90,1.62,1.04,0.58,39.36,487.25,67.89
2023-11-13 10:30:00,488.89,489.22,487.05,488.06,744608,482.2,6.69,1,483.5,5.72,1,481.56,5.49,1,482.35,5.71,1,982018.0,-237410.0,0,0.79,1.61,1.16,0.45,39.45,487.42,63.05
2023-11-13 10:35:00,488.07,488.36,486.59,486.99,537289,482.33,5.74,1,482.77,5.59,1,481.62,4.97,1,482.59,4.4,1,797826.0,-260537.0,0,0.67,1.50,1.23,0.28,39.05,487.33,57.50
2023-11-13 10:40:00,487.10,487.74,486.73,487.52,479124,482.68,4.42,1,484.15,3.59,1,482.24,4.49,1,482.35,5.17,1,1054841.0,-575717.0,1,0.70,1.44,1.27,0.17,38.68,487.37,59.41
2023-11-13 10:45:00,487.46,488.48,486.60,486.65,549977,482.26,5.2,1,484.13,4.35,1,481.6,5.0,1,483.82,2.83,1,910592.0,-360615.0,0,0.60,1.31,1.28,0.03,38.73,487.23,55.06
2023-11-13 10:50:00,486.60,487.10,485.82,486.31,656292,483.89,2.71,1,488.15,-1.05,0,483.6,2.22,1,486.87,-0.56,0,1559789.0,-903497.0,1,0.56,1.16,1.25,-0.09,37.92,487.04,53.39
2023-11-13 10:55:00,486.31,487.07,485.80,486.81,362762,486.62,-0.31,0,488.38,-1.31,0,486.36,-0.56,0,487.75,-0.94,0,870895.0,-508133.0,0,0.59,1.07,1.22,-0.14,37.15,487.00,55.50
2023-11-13 11:00:00,486.79,488.23,486.72,487.24,491260,487.76,-0.97,0,490.0,-1.77,0,487.4,-0.68,0,489.52,-2.28,0,990748.0,-499488.0,0,0.61,1.03,1.18,-0.15,37.10,487.04,57.30
2023-11-13 11:05:00,487.31,489.84,487.04,488.91,528214,489.56,-2.25,0,490.05,-0.21,0,488.32,-1.28,0,489.64,-0.73,0,1048986.0,-520772.0,1,0.76,1.11,1.17,-0.05,37.78,487.42,63.46
2023-11-13 11:10:00,488.88,489.11,488.08,488.37,390697,489.72,-0.84,0,489.72,-0.61,0,488.31,-0.23,0,488.56,-0.19,0,612058.0,-221361.0,0,0.68,1.12,1.16,-0.03,38.42,487.61,60.44
2023-11-13 11:15:00,488.31,488.50,487.43,487.66,376269,488.53,-0.22,0,489.48,-0.98,0,488.06,-0.63,0,488.91,-1.25,0,545945.0,-169676.0,0,0.59,1.06,1.14,-0.08,38.27,487.62,56.59
2023-11-13 11:20:00,487.65,488.84,487.25,488.16,302183,488.89,-1.24,0,489.22,-0.38,0,487.05,0.2,1,488.06,0.1,1,744608.0,-442425.0,0,0.63,1.04,1.12,-0.08,38.31,487.73,58.58
2023-11-13 11:25:00,488.13,489.00,487.90,488.90,319553,488.07,0.06,1,488.36,0.64,1,486.59,1.31,1,486.99,1.91,1,537289.0,-217736.0,0,0.71,1.07,1.11,-0.04,38.43,487.96,61.41
2023-11-13 11:30:00,488.90,489.41,488.50,488.95,397018,487.1,1.8,1,487.74,1.67,1,486.73,1.77,1,487.52,1.43,1,479124.0,-82106.0,0,0.72,1.09,1.11,-0.02,38.75,488.16,61.62
2023-11-13 11:35:00,488.98,489.58,488.40,489.17,343542,487.46,1.52,1,488.48,1.1,1,486.6,1.8,1,486.65,2.52,1,549977.0,-206435.0,0,0.78,1.11,1.11,0.00,39.14,488.36,62.45
2023-11-13 11:40:00,489.15,489.97,488.88,489.43,454483,486.6,2.55,1,487.1,2.87,1,485.82,3.06,1,486.31,3.12,1,656292.0,-201809.0,0,0.82,1.13,1.11,0.02,39.70,488.58,63.56
2023-11-13 11:45:00,489.41,490.44,489.15,489.66,633147,486.31,3.1,1,487.07,3.37,1,485.8,3.35,1,486.81,2.85,1,362762.0,270385.0,1,0.83,1.15,1.12,0.03,40.45,488.79,64.49
2023-11-13 11:50:00,489.75,489.79,488.15,488.15,462703,486.79,2.96,1,488.23,1.56,1,486.72,1.43,1,487.24,0.91,1,491260.0,-28557.0,0,0.49,1.04,1.10,-0.07,39.82,488.66,54.40
2023-11-13 11:55:00,488.15,488.69,488.14,488.32,251091,487.31,0.84,1,489.84,-1.15,0,487.04,1.1,1,488.91,-0.59,0,528214.0,-277123.0,0,0.55,0.95,1.07,-0.12,39.23,488.60,55.25
2023-11-13 12:00:00,488.29,488.80,487.55,488.11,313953,488.88,-0.59,0,489.11,-0.31,0,488.08,-0.53,0,488.37,-0.26,0,390697.0,-76744.0,0,0.50,0.85,1.03,-0.18,37.94,488.50,53.91
2023-11-13 12:05:00,488.07,488.47,487.74,487.78,275654,488.31,-0.24,0,488.5,-0.03,0,487.43,0.31,1,487.66,0.12,1,376269.0,-100615.0,0,0.42,0.74,0.97,-0.23,36.75,488.35,51.80
2023-11-13 12:10:00,487.76,488.55,486.83,487.26,540416,487.65,0.11,1,488.84,-0.29,0,487.25,-0.42,0,488.16,-0.9,0,302183.0,238233.0,1,0.30,0.60,0.90,-0.30,34.58,488.14,48.56
2023-11-13 12:15:00,487.28,487.37,486.72,486.79,251360,488.13,-0.85,0,489.0,-1.63,0,487.9,-1.18,0,488.9,-2.11,0,319553.0,-68193.0,0,0.18,0.45,0.81,-0.36,32.44,487.87,45.77
2023-11-13 12:20:00,486.80,488.47,486.71,488.00,288603,488.9,-2.1,0,489.41,-0.94,0,488.5,-1.79,0,488.95,-0.95,0,397018.0,-108415.0,0,0.49,0.42,0.73,-0.31,31.45,487.89,53.21
2023-11-13 12:25:00,487.96,488.25,487.72,488.12,216544,488.98,-1.02,0,489.58,-1.33,0,488.4,-0.68,0,489.17,-1.05,0,343542.0,-126998.0,0,0.50,0.40,0.66,-0.26,30.52,487.94,53.89
2023-11-13 12:30:00,488.04,488.73,487.80,488.67,299455,489.15,-1.11,0,489.97,-1.24,0,488.88,-1.08,0,489.43,-0.76,0,454483.0,-155028.0,0,0.64,0.43,0.62,-0.19,30.06,488.08,56.96
2023-11-13 12:35:00,488.67,488.68,488.10,488.42,185136,489.41,-0.74,0,490.44,-1.76,0,489.15,-1.05,0,489.66,-1.24,0,633147.0,-448011.0,0,0.54,0.42,0.58,-0.15,29.63,488.15,55.16
2023-11-13 12:40:00,488.52,488.72,488.18,488.36,190039,489.75,-1.23,0,489.79,-1.07,0,488.15,0.03,1,488.15,0.21,1,462703.0,-272664.0,0,0.50,0.41,0.55,-0.13,29.26,488.19,54.75
2023-11-13 12:45:00,488.35,488.40,487.45,487.91,242290,488.15,0.2,1,488.69,-0.29,0,488.14,-0.69,0,488.32,-0.41,0,251091.0,-8801.0,0,0.35,0.36,0.51,-0.15,27.91,488.14,51.33
2023-11-13 12:50:00,487.95,488.44,487.75,488.30,156996,488.29,-0.34,0,488.8,-0.36,0,487.55,0.2,1,488.11,0.19,1,313953.0,-156957.0,0,0.50,0.35,0.48,-0.13,26.70,488.17,53.99
2023-11-13 12:55:00,488.28,488.46,487.70,488.27,152221,488.07,0.21,1,488.47,-0.01,0,487.74,-0.04,0,487.78,0.49,1,275654.0,-123433.0,0,0.48,0.33,0.45,-0.12,25.50,488.19,53.79
2023-11-13 13:00:00,488.27,488.55,487.90,488.30,157992,487.76,0.51,1,488.55,0.0,0,486.83,1.07,1,487.26,1.04,1,540416.0,-382424.0,0,0.48,0.32,0.42,-0.10,24.50,488.21,54.00
2023-11-13 13:05:00,488.33,488.50,488.03,488.23,116333,487.28,1.05,1,487.37,1.13,1,486.72,1.31,1,486.79,1.44,1,251360.0,-135027.0,0,0.47,0.30,0.40,-0.10,23.57,488.22,53.32
2023-11-13 13:10:00,488.23,488.39,487.63,488.06,207656,486.8,1.43,1,488.47,-0.08,0,486.71,0.92,1,488.0,0.06,1,288603.0,-80947.0,0,0.42,0.26,0.37,-0.11,22.06,488.19,51.72
2023-11-13 13:15:00,488.11,489.10,488.01,488.83,302037,487.96,0.15,1,488.25,0.85,1,487.72,0.29,1,488.12,0.71,1,216544.0,85493.0,1,0.74,0.30,0.36,-0.06,21.58,488.31,57.90
2023-11-13 13:20:00,488.83,488.90,487.12,487.87,364845,488.04,0.79,1,488.73,0.17,1,487.8,-0.68,0,488.67,-0.8,0,299455.0,65390.0,1,0.36,0.24,0.33,-0.09,20.20,488.23,49.41
2023-11-13 13:25:00,487.87,488.16,487.18,487.22,236595,488.67,-0.8,0,488.68,-0.52,0,488.1,-0.92,0,488.42,-1.2,0,185136.0,51459.0,1,0.07,0.14,0.30,-0.15,18.92,488.02,44.63
2023-11-13 13:30:00,487.23,487.95,486.90,487.60,255323,488.52,-1.29,0,488.72,-0.77,0,488.18,-1.28,0,488.36,-0.76,0,190039.0,65284.0,1,0.28,0.10,0.26,-0.16,18.09,487.94,47.81
2023-11-13 13:35:00,487.63,488.05,487.40,487.95,172932,488.35,-0.72,0,488.4,-0.35,0,487.45,-0.05,0,487.91,0.04,1,242290.0,-69358.0,0,0.47,0.09,0.22,-0.14,17.17,487.94,50.59
2023-11-13 13:40:00,487.95,488.50,487.65,488.35,411478,487.95,0.0,0,488.44,0.06,1,487.75,-0.1,0,488.3,0.05,1,156996.0,254482.0,1,0.67,0.11,0.20,-0.09,16.23,488.02,53.65
2023-11-13 13:45:00,488.34,490.00,488.34,489.57,451183,488.28,0.06,1,488.46,1.54,1,487.7,0.64,1,488.27,1.3,1,152221.0,298962.0,1,1.12,0.22,0.20,0.02,17.00,488.33,61.54
2023-11-13 13:50:00,489.55,489.72,488.83,488.91,274621,488.27,1.28,1,488.55,1.17,1,487.9,0.93,1,488.3,0.61,1,157992.0,116629.0,1,0.81,0.26,0.21,0.04,17.72,488.45,55.98
2023-11-13 13:55:00,488.89,489.24,488.41,488.53,165736,488.33,0.56,1,488.5,0.74,1,488.03,0.38,1,488.23,0.3,1,116333.0,49403.0,1,0.63,0.25,0.22,0.03,17.73,488.46,53.05
2023-11-13 14:00:00,488.55,488.98,488.14,488.79,207395,488.23,0.32,1,488.39,0.59,1,487.63,0.51,1,488.06,0.73,1,207656.0,-261.0,0,0.74,0.26,0.23,0.03,17.34,488.53,54.81
2023-11-13 14:05:00,488.80,489.07,488.43,488.73,165992,488.11,0.69,1,489.1,-0.03,0,488.01,0.42,1,488.83,-0.1,0,302037.0,-136045.0,0,0.69,0.27,0.24,0.03,17.08,488.57,54.31
2023-11-13 14:10:00,488.73,489.25,488.50,489.16,208881,488.83,-0.1,0,488.9,0.35,1,487.12,1.38,1,487.87,1.29,1,364845.0,-155964.0,0,0.87,0.30,0.25,0.05,17.05,488.69,57.34
2023-11-13 14:15:00,489.14,489.51,488.68,488.95,204981,487.87,1.27,1,488.16,1.35,1,487.18,1.5,1,487.22,1.73,1,236595.0,-31614.0,0,0.76,0.30,0.26,0.04,17.34,488.74,55.41
2023-11-13 14:20:00,488.98,490.00,488.80,489.93,272639,487.23,1.75,1,487.95,2.05,1,486.9,1.9,1,487.6,2.33,1,255323.0,17316.0,1,1.07,0.38,0.29,0.10,18.13,488.98,61.87
2023-11-13 14:25:00,489.94,490.43,489.88,490.30,412155,487.63,2.31,1,488.05,2.38,1,487.4,2.48,1,487.95,2.35,1,172932.0,239223.0,1,1.08,0.47,0.32,0.15,19.29,489.24,64.00
2023-11-13 14:30:00,490.36,490.63,489.01,489.27,377704,487.95,2.41,1,488.5,2.13,1,487.65,1.36,1,488.35,0.92,1,411478.0,-33774.0,0,0.71,0.45,0.35,0.10,18.91,489.25,54.84
